Date,IEF,IGSB,IHYA.L,SPY,SPY4.L,CMOD.L,IYR,BTC-USD
2020-02-21,97.83415985107422,44.415035247802734,5.783999919891357,304.756591796875,61.099998474121094,16.047500610351562,85.21329498291016,9686.44140625
2020-02-24,98.5963363647461,44.48073196411133,5.7245001792907715,294.64923095703125,59.33000183105469,15.736249923706055,84.07382202148438,9650.1748046875
2020-02-25,98.87033081054688,44.513572692871094,5.7179999351501465,285.7207946777344,58.220001220703125,15.673749923706055,81.8204116821289,9341.705078125
2020-02-26,98.8189468383789,44.497154235839844,5.701000213623047,284.6697998046875,57.619998931884766,15.607500076293945,80.96157836914062,8820.5224609375
2020-02-27,99.2984848022461,44.48073196411133,5.642000198364258,271.8847351074219,55.2400016784668,15.270000457763672,76.71831512451172,8784.494140625
2020-02-28,100.4117202758789,44.66138458251953,5.5970001220703125,270.74249267578125,52.755001068115234,14.97249984741211,74.32035827636719,8672.455078125
2020-03-02,100.34312438964844,44.603763580322266,5.650000095367432,282.4674072265625,53.810001373291016,15.22249984741211,77.90030670166016,8869.669921875
2020-03-03,101.50910949707031,44.81778335571289,5.697000026702881,274.3795166015625,54.52000045776367,15.454999923706055,77.9088363647461,8787.7861328125
2020-03-04,101.28620910644531,44.858917236328125,5.7179999351501465,285.9126281738281,54.459999084472656,15.446249961853027,80.88502502441406,8755.24609375
2020-03-05,102.18641662597656,44.858917236328125,5.678999900817871,276.40838623046875,54.369998931884766,15.431249618530273,79.12480926513672,9078.7626953125
2020-03-06,103.22379302978516,44.82600402832031,5.558000087738037,271.8389892578125,52.39500045776367,14.973750114440918,77.78125,9122.5458984375
2020-03-09,104.14972686767578,44.505008697509766,5.304999828338623,250.60986328125,49.005001068115234,14.375,72.01591491699219,7923.64453125
2020-03-10,102.23784637451172,44.21689987182617,5.300000190734863,263.5777587890625,47.470001220703125,14.561249732971191,74.79653930664062,7909.7294921875
2020-03-11,101.21762084960938,43.6407356262207,5.321000099182129,250.72872924804688,47.220001220703125,14.548749923706055,70.44275665283203,7911.43017578125
2020-03-12,101.26904296875,42.710628509521484,5.003749847412109,226.7397003173828,41.70000076293945,13.835000038146973,63.58047103881836,4970.7880859375
2020-03-13,100.60890197753906,42.62010192871094,5.117000102996826,246.12283325195312,41.915000915527344,13.80875015258789,69.00569152832031,5563.70703125
2020-03-16,103.26664733886719,41.36075210571289,4.973999977111816,219.19114685058594,40.93000030517578,13.306249618530273,57.36443328857422,5014.47998046875
2020-03-17,100.67748260498047,41.599464416503906,4.935500144958496,231.02572631835938,40.255001068115234,13.217499732971191,60.06003952026367,5225.62939453125
2020-03-18,99.28002166748047,40.340118408203125,4.818999767303467,219.3282470703125,38.040000915527344,12.682499885559082,54.15011215209961,5238.4384765625
2020-03-19,99.60580444335938,38.85852813720703,4.631499767303467,219.79425048828125,37.375,12.923749923706055,54.175628662109375,6191.19287109375
2020-03-20,102.14353942871094,39.64046859741211,4.564000129699707,210.3224639892578,38.27000045776367,12.998749732971191,51.80314636230469,6198.7783203125
2020-03-23,103.35240936279297,41.2043571472168,4.488999843597412,204.94485473632812,35.0099983215332,12.991250038146973,49.18408203125,6416.31494140625
2020-03-24,102.64936065673828,41.813453674316406,4.670000076293945,223.51358032226562,39.13999938964844,13.476249694824219,53.121192932128906,6734.8037109375
2020-03-25,102.7093734741211,42.455474853515625,4.825250148773193,226.85958862304688,41.1150016784668,13.501250267028809,56.03769302368164,6681.06298828125
2020-03-26,102.95797729492188,42.54600524902344,4.953000068664551,240.10589599609375,42.60499954223633,13.4350004196167,60.19307327270508,6716.4404296875
2020-03-27,103.72105407714844,42.710628509521484,5.0879998207092285,232.9541778564453,41.61000061035156,13.24625015258789,60.27035903930664,6469.79833984375
2020-03-30,103.96109008789062,42.92464828491211,5.098499774932861,240.51950073242188,42.0099983215332,13.095000267028809,61.47233581542969,6429.841796875
2020-03-31,104.14972686767578,43.09748840332031,5.078499794006348,236.9344940185547,42.880001068115234,13.1225004196167,59.729461669921875,6438.64453125
2020-04-01,104.57376098632812,42.87468719482422,4.934000015258789,226.27127075195312,40.55500030517578,12.835000038146973,55.78872299194336,6606.7763671875
2020-04-02,104.59090423583984,42.94071960449219,4.991000175476074,231.49256896972656,40.33000183105469,13.005000114440918,56.02911376953125,6793.62451171875
2020-04-03,104.66815185546875,42.91594696044922,4.899750232696533,228.14654541015625,39.595001220703125,13.048749923706055,55.15338134765625,6733.38720703125
2020-04-06,104.1960678100586,43.1305046081543,4.9770002365112305,243.4702606201172,41.529998779296875,13.196249961853027,59.29161071777344,7271.78125
2020-04-07,103.73255157470703,43.33678436279297,5.061999797821045,243.71853637695312,44.09000015258789,13.46500015258789,59.86685562133789,7176.41455078125
2020-04-08,103.60379791259766,43.65032958984375,5.091000080108643,251.8997344970703,44.2599983215332,13.375,64.15100860595703,7334.0986328125
2020-04-09,103.82699584960938,44.40121078491211,5.453499794006348,255.73297119140625,46.689998626708984,13.492500305175781,67.72258758544922,7302.08935546875
2020-04-14,103.74117279052734,44.31045913696289,5.414000034332275,260.8715515136719,45.77000045776367,13.292499542236328,66.6837387084961,6842.427734375
2020-04-15,104.66815185546875,44.39297866821289,5.3480000495910645,255.32843017578125,44.209999084472656,13.081250190734863,64.15960693359375,6642.10986328125
2020-04-16,104.7797622680664,44.24445343017578,5.339000225067139,256.560302734375,44.0099983215332,13.106249809265137,63.438411712646484,7116.80419921875
2020-04-17,104.50507354736328,44.32696533203125,5.390999794006348,263.49139404296875,45.415000915527344,13.1587495803833,65.32723999023438,7096.1845703125
2020-04-20,104.7797622680664,44.194950103759766,5.355999946594238,258.84918212890625,45.564998626708984,13.108750343322754,62.95762634277344,6881.95849609375
